Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
12-2J,"Puerto Rico Flag With Enamel","Sterling silver & enamel puerto rico flag with enamel.  Made by Carlo Biagi",Carlo Biagi,Bead,"Travel, Enamel,Carlo Biagi",TRUE,Material,"Sterling Silver & Enamel",,,,,12-2J,6,shopify,4,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-2J.jpg,"Puerto Rico Flag With Enamel"
12-3A,"Puerto Rico Flag With Enamel","Sterling silver & enamel puerto rico flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-3A,6,shopify,3,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3A.jpg,"Puerto Rico Flag With Enamel"
12-3B,"Washington Space Needle","Sterling silver washington space needle.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3B,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3B.jpg,"Washington Space Needle"
12-3C,"Texas Alamo","Sterling silver texas alamo.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3C,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3C.jpg,"Texas Alamo"
12-3D,"New Orleans Bourbon Street Sign","Sterling silver new orleans bourbon street sign.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3D,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3D.jpg,"New Orleans Bourbon Street Sign"
12-3E,"Statue Of Liberty Head","Sterling silver statue of liberty head.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3E.jpg,"Statue Of Liberty Head"
12-3F,"Statue Of Liberty","Sterling silver statue of liberty.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-3F,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3F.jpg,"Statue Of Liberty"
12-3G,"New York City's Empire State Building","Sterling silver new york city's empire state building.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3G.jpg,"New York City's Empire State Building"
12-3H,"Ahwahnee Hotel","Sterling silver ahwahnee hotel.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-3H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3H.jpg,"Ahwahnee Hotel"
12-3I,"'San Francisco'","Sterling silver 'san francisco'.  Made by Reller",Reller,Bead,"Travel,Reller",TRUE,Material,"Sterling Silver",,,,,12-3I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3I.jpg,"'San Francisco'"
12-3J,"'Georgia' Peach","Sterling silver 'georgia' peach.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-3J,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-3J.jpg,"'Georgia' Peach"
12-4A,"Lucy The Margate Elephant","Sterling silver lucy the margate elephant.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-4A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4A.jpg,"Lucy The Margate Elephant"
12-4B,"Nantucket Basket","Sterling silver nantucket basket.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-4B,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4B.jpg,"Nantucket Basket"
12-4C,"'Miami'","Sterling silver 'miami'.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-4C,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4C.jpg,"'Miami'"
12-4D,"'Key West' Postcard","Sterling silver 'key west' postcard.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-4D,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4D.jpg,"'Key West' Postcard"
12-4E,"Liberty Bell","Sterling silver liberty bell.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-4E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4E.jpg,"Liberty Bell"
12-4F,"'Hawaiian Ukulele Girl'","Sterling silver 'hawaiian ukulele girl'.  Made by Ohm",Ohm,Bead,"Travel,Ohm",TRUE,Material,"Sterling Silver",,,,,12-4F,6,shopify,1,deny,manual,40,40,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4F.jpg,"'Hawaiian Ukulele Girl'"
12-4G,"Hawaiian Hula Girl","Sterling silver hawaiian hula girl.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-4G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4G.jpg,"Hawaiian Hula Girl"
12-4H,"Easter Island Statue","Sterling silver easter island statue.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-4H,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4H.jpg,"Easter Island Statue"
12-4I,"Mayan Or Incan Pyramid","Sterling silver mayan or incan pyramid.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-4I,6,shopify,3,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4I.jpg,"Mayan Or Incan Pyramid"
12-4J,"Mayan Or Incan Pyramid","Sterling silver mayan or incan pyramid.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,12-4J,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-4J.jpg,"Mayan Or Incan Pyramid"
12-5A,"Brazil Flag","Sterling silver & enamel brazil flag.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-5A,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5A.jpg,"Brazil Flag"
12-5B,"'Christ The Redeemer' Statue","Sterling silver 'christ the redeemer' statue.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-5B,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5B.jpg,"'Christ The Redeemer' Statue"
12-5C,"Columbia Flag With Enamel","Sterling silver & enamel columbia flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-5C,6,shopify,3,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5C.jpg,"Columbia Flag With Enamel"
12-5E,"Monument","Sterling silver monument.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,12-5E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5E.jpg,"Monument"
12-5F,"United Kingdom Flag With Enamel","Sterling silver & enamel united kingdom flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-5F,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5F.jpg,"United Kingdom Flag With Enamel"
12-5G,"Austria Flag With Enamel","Sterling silver & enamel austria flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-5G,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5G.jpg,"Austria Flag With Enamel"
12-5H,"Belgium Flag With Enamel","Sterling silver & enamel belgium flag with enamel.  Made by Carlo Biagi",Carlo Biagi,Bead,"Travel, Enamel,Carlo Biagi",TRUE,Material,"Sterling Silver & Enamel",,,,,12-5H,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5H.jpg,"Belgium Flag With Enamel"
12-5I,"Arc De Triomphe","Sterling silver arc de triomphe.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-5I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5I.jpg,"Arc De Triomphe"
12-5J,"Arc De Triomphe","Sterling silver arc de triomphe.  Made by Halia",Halia,Bead,"Travel,Halia",TRUE,Material,"Sterling Silver",,,,,12-5J,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-5J.jpg,"Arc De Triomphe"
12-6A,"Eiffel Tower","Sterling silver eiffel tower.  Made by Carlo Biagi",Carlo Biagi,Bead,"Travel,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,12-6A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6A.jpg,"Eiffel Tower"
12-6B,"France Flag With Enamel","Sterling silver & enamel france flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-6B,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6B.jpg,"France Flag With Enamel"
12-6C,"Sweden Flag With Enamel","Sterling silver & enamel sweden flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-6C,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6C.jpg,"Sweden Flag With Enamel"
12-6D,"Italy Flag With Enamel","Sterling silver & enamel italy flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-6D,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6D.jpg,"Italy Flag With Enamel"
12-6E,"Italy Flag With Enamel","Sterling silver & enamel italy flag with enamel.  Made by Carlo Biagi",Carlo Biagi,Bead,"Travel, Enamel,Carlo Biagi",TRUE,Material,"Sterling Silver & Enamel",,,,,12-6E,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6E.jpg,"Italy Flag With Enamel"
12-6F,"Italian Florence Duomo","Sterling silver italian florence duomo.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-6F,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6F.jpg,"Italian Florence Duomo"
12-6G,"Venice Gondola","Sterling silver venice gondola.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,12-6G,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6G.jpg,"Venice Gondola"
12-6H,"Venice Gondola","Sterling silver venice gondola.  Made by Reller",Reller,Bead,"Travel,Reller",TRUE,Material,"Sterling Silver",,,,,12-6H,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6H.jpg,"Venice Gondola"
12-6I,"Venice Gondola","Sterling silver venice gondola.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,12-6I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6I.jpg,"Venice Gondola"
12-6J,"Shape Of Italy With Enamel Italian Flag Colors","Sterling silver & enamel shape of italy with enamel italian flag colors.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-6J,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-6J.jpg,"Shape Of Italy With Enamel Italian Flag Colors"
12-7A,"Netherlands Flag With Enamel","Sterling silver & enamel netherlands flag with enamel.  Made by Carlo Biagi",Carlo Biagi,Bead,"Travel, Enamel,Carlo Biagi",TRUE,Material,"Sterling Silver & Enamel",,,,,12-7A,6,shopify,3,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7A.jpg,"Netherlands Flag With Enamel"
12-7B,"Netherlands (or Russia) Flag With Enamel","Sterling silver & enamel netherlands (or russia) flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-7B,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7B.jpg,"Netherlands (or Russia) Flag With Enamel"
12-7C,"Torre De Oro","Sterling silver torre de oro.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-7C,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7C.jpg,"Torre De Oro"
12-7D,"Spain Flag With Enamel","Sterling silver & enamel spain flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-7D,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7D.jpg,"Spain Flag With Enamel"
12-7E,"Greece Flag With Enamel","Sterling silver & enamel greece flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,12-7E,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7E.jpg,"Greece Flag With Enamel"
12-7F,"Monument","Sterling silver monument.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,12-7F,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7F.jpg,"Monument"
12-7G,"Greek Parthenon","Sterling silver greek parthenon.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-7G,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7G.jpg,"Greek Parthenon"
12-7H,"Monument","Sterling silver monument.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,12-7H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7H.jpg,"Monument"
12-7I,"Rock Of Cashel","Sterling silver rock of cashel.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-7I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7I.jpg,"Rock Of Cashel"
12-7J,"Jeruselem's Dome Of The Rock","Sterling silver jeruselem's dome of the rock.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,12-7J,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/12-7J.jpg,"Jeruselem's Dome Of The Rock"
13-1A,"Cat, Sphynx","Sterling silver cat, sphynx.  Made by Reflections",Reflections,Bead,"Travel,Reflections",TRUE,Material,"Sterling Silver",,,,,13-1A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1A.jpg,"Cat, Sphynx"
13-1B,"Egyptian Sphinx","Sterling silver egyptian sphinx.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,13-1B,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1B.jpg,"Egyptian Sphinx"
13-1C,"Egyptian Sphinx","Sterling silver egyptian sphinx.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,13-1C,6,shopify,5,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1C.jpg,"Egyptian Sphinx"
13-1D,"China Flag With Enamel","Sterling silver & enamel china flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-1D,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1D.jpg,"China Flag With Enamel"
13-1E,"Hong Kong Peak Tram","Sterling silver hong kong peak tram.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,13-1E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1E.jpg,"Hong Kong Peak Tram"
13-1F,"Great Wall Of China","Sterling silver great wall of china.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,13-1F,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1F.jpg,"Great Wall Of China"
13-1G,"Chinese Fortune Cookie","Sterling silver chinese fortune cookie.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,13-1G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1G.jpg,"Chinese Fortune Cookie"
13-1H,"Japan Flag With Enamel","Sterling silver & enamel japan flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-1H,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1H.jpg,"Japan Flag With Enamel"
13-1I,"Australia Flag With Enamel","Sterling silver & enamel australia flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-1I,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1I.jpg,"Australia Flag With Enamel"
13-1J,"Sydney Opera House, Australia","Sterling silver sydney opera house, australia.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,13-1J,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-1J.jpg,"Sydney Opera House, Australia"
13-2A,"African Mask","Sterling silver african mask.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,13-2A,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2A.jpg,"African Mask"
13-2B,"Lisbon's Torre De Belem","Sterling silver lisbon's torre de belem.  Made by Landmark",Landmark,Bead,"Travel,Landmark",TRUE,Material,"Sterling Silver",,,,,13-2B,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2B.jpg,"Lisbon's Torre De Belem"
13-2C,"Castle","Sterling silver castle.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,13-2C,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2C.jpg,"Castle"
13-2D,"Beach Chair  ","Sterling silver beach chair  .  Made by Reller",Reller,Bead,"Beach,Reller",TRUE,Material,"Sterling Silver",,,,,13-2D,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2D.jpg,"Beach Chair  "
13-2E,"'Greetings From Paradise' Postcard","Sterling silver 'greetings from paradise' postcard.  Made by Zable",Zable,Bead,"Travel,Zable",TRUE,Material,"Sterling Silver",,,,,13-2E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2E.jpg,"'Greetings From Paradise' Postcard"
13-2F,"Pirate Ship","Sterling silver pirate ship.  Made by Zable",Zable,Bead,"Transportation, Nautical,Zable",TRUE,Material,"Sterling Silver",,,,,13-2F,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2F.jpg,"Pirate Ship"
13-2G,"Train","Sterling silver train.  Made by Zable",Zable,Bead,"Transportation,Zable",TRUE,Material,"Sterling Silver",,,,,13-2G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2G.jpg,"Train"
13-2H,"Germany Flag With Enamel","Sterling silver & enamel germany flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-2H,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2H.jpg,"Germany Flag With Enamel"
13-2I,"Dominican Republic Flag With Enamel","Sterling silver & enamel dominican republic flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-2I,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-2I.jpg,"Dominican Republic Flag With Enamel"
13-3A,"Vendsyssel (denmark) Flag With Enamel","Sterling silver & enamel vendsyssel (denmark) flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-3A,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3A.jpg,"Vendsyssel (denmark) Flag With Enamel"
13-3B,"Russia (or Netherlands) Flag With Enamel","Sterling silver & enamel russia (or netherlands) flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-3B,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3B.jpg,"Russia (or Netherlands) Flag With Enamel"
13-3C,"Poland Flag With Enamel","Sterling silver & enamel poland flag with enamel.  Made by Zable",Zable,Bead,"Travel, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,13-3C,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3C.jpg,"Poland Flag With Enamel"
13-3D,"Usa 'Passport'","Sterling silver usa 'passport'.  Made by Halia",Halia,Bead,"Travel,Halia",TRUE,Material,"Sterling Silver",,,,,13-3D,6,shopify,3,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3D.jpg,"Usa 'Passport'"
13-3E,"Union Jack, United Kingdom","Sterling silver union jack, united kingdom.  Made by Amore & Baci",Amore & Baci,Bead,"Travel,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,13-3E,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3E.jpg,"Union Jack, United Kingdom"
13-3F,"'Acropolis'","Sterling silver 'acropolis'.  Made by Halia",Halia,Bead,"Travel,Halia",TRUE,Material,"Sterling Silver",,,,,13-3F,6,shopify,3,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3F.jpg,"'Acropolis'"
13-3G,"'Lighthouse'","Sterling silver 'lighthouse'.  Made by Ohm",Ohm,Bead,"Travel,Ohm",TRUE,Material,"Sterling Silver",,,,,13-3G,6,shopify,1,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/13-3G.jpg,"'Lighthouse'"
